[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
1.5_positions.xlsx,HandTipLeft y (mm),-1.43,0.77,2474.22,1818.39
1.5_positions.xlsx,HandTipLeft z (mm),-4.21,1.17,2075.02,58.01
1.5_positions.xlsx,ThumbLeft x (mm),-1.51,1.21,2541.75,1341.15
1.5_positions.xlsx,ThumbLeft y (mm),-2.58,2.24,1038.0,1317.14
1.5_positions.xlsx,ThumbLeft z (mm),-3.53,2.78,2002.98,2405.18
1.5_positions.xlsx,HandTipRight x (mm),-0.66,0.68,2274.62,1249.6
1.5_positions.xlsx,HandTipRight y (mm),-2.09,2.22,2175.57,2216.09
1.5_positions.xlsx,HandTipRight z (mm),-4.92,0.85,2474.22,1042.5
1.5_positions.xlsx,ThumbRight x (mm),-0.71,1.41,1884.42,2810.39
1.5_positions.xlsx,ThumbRight y (mm),-3.03,2.04,3040.0,2976.97
1.5_positions.xlsx,ThumbRight z (mm),-3.69,1.9,1570.77,2979.97
10.1_positions.xlsx,SpineBase x (mm),-0.44,0.54,2487.51,690.2
10.1_positions.xlsx,SpineBase y (mm),-0.63,0.16,2408.4,574.0
10.1_positions.xlsx,SpineBase z (mm),-1.24,-0.05,1205.66,2446.72
10.1_positions.xlsx,SpineMid x (mm),-4.06,0.81,2409.64,2365.14
10.1_positions.xlsx,SpineMid y (mm),-0.89,0.54,2405.93,2455.37
10.1_positions.xlsx,SpineMid z (mm),-1.34,3.29,1911.48,2409.64
10.1_positions.xlsx,Neck x (mm),-8.1,1.59,2409.64,2365.14
10.1_positions.xlsx,Neck y (mm),-0.98,1.32,1996.77,2450.43
10.1_positions.xlsx,Neck z (mm),-2.51,7.61,2456.61,2409.64
10.1_positions.xlsx,Head x (mm),-8.4,1.65,2409.64,2365.14
10.1_positions.xlsx,Head y (mm),-1.07,1.39,2403.46,2450.43
10.1_positions.xlsx,Head z (mm),-2.55,7.72,2456.61,2409.64
10.1_positions.xlsx,ShoulderLeft x (mm),-2.55,0.51,2409.64,2459.08
10.1_positions.xlsx,ShoulderLeft y (mm),-4.8,1.95,2408.4,2455.37
10.1_positions.xlsx,ShoulderLeft z (mm),-1.39,0.11,1642.01,2492.46
10.1_positions.xlsx,ElbowLeft x (mm),-2.8,5.41,2454.14,2408.4
10.1_positions.xlsx,ElbowLeft y (mm),-4.35,3.89,2451.67,2405.93
10.1_positions.xlsx,ElbowLeft z (mm),-1.66,1.24,1470.19,2410.87
10.1_positions.xlsx,WristLeft x (mm),-1.2,1.81,2452.9,2407.17
10.1_positions.xlsx,WristLeft y (mm),-2.67,2.55,2451.67,2407.17
10.1_positions.xlsx,WristLeft z (mm),-1.93,0.22,1335.45,58.54
10.1_positions.xlsx,HandLeft x (mm),-0.31,0.63,1141.38,807.63
10.1_positions.xlsx,HandLeft y (mm),-2.12,2.15,2451.67,2407.17
10.1_positions.xlsx,HandLeft z (mm),-2.14,0.24,1337.92,2010.37
10.1_positions.xlsx,ShoulderRight x (mm),-1.05,0.76,2444.25,1841.02
10.1_positions.xlsx,ShoulderRight y (mm),-0.89,0.33,2077.12,1510.98
10.1_positions.xlsx,ShoulderRight z (mm),-1.69,0.05,2075.89,2489.99
10.1_positions.xlsx,ElbowRight x (mm),-0.84,0.52,2445.49,2263.78
10.1_positions.xlsx,ElbowRight y (mm),-0.49,0.27,2138.93,2342.89
10.1_positions.xlsx,ElbowRight z (mm),-1.36,0.03,702.56,61.01
10.1_positions.xlsx,WristRight x (mm),-0.18,0.85,2511.0,40.0
10.1_positions.xlsx,WristRight y (mm),-0.89,1.22,310.71,40.0
10.1_positions.xlsx,WristRight z (mm),-1.67,0.3,803.92,40.0
10.1_positions.xlsx,HandRight x (mm),-0.19,0.84,140.13,344.09
10.1_positions.xlsx,HandRight y (mm),-0.73,0.78,444.21,40.0
10.1_positions.xlsx,HandRight z (mm),-1.9,0.33,803.92,40.0
10.1_positions.xlsx,HipLeft x (mm),-0.44,0.53,2486.28,686.49
10.1_positions.xlsx,HipLeft y (mm),-1.0,0.14,2408.4,593.78
10.1_positions.xlsx,HipLeft z (mm),-1.24,0.01,1205.66,2446.72
10.1_positions.xlsx,KneeLeft x (mm),-0.81,0.97,2138.93,1844.73
10.1_positions.xlsx,KneeLeft y (mm),-1.15,0.83,2407.17,2133.98
10.1_positions.xlsx,KneeLeft z (mm),-1.92,0.84,800.21,1805.18
10.1_positions.xlsx,AnkleLeft x (mm),-1.04,5.4,2459.08,2409.64
10.1_positions.xlsx,AnkleLeft y (mm),-2.86,1.99,2345.36,574.0
10.1_positions.xlsx,AnkleLeft z (mm),-3.26,3.16,2372.55,2413.35
10.1_positions.xlsx,FootLeft x (mm),-1.9,5.31,702.56,2409.64
10.1_positions.xlsx,FootLeft y (mm),-1.97,2.88,821.23,2410.87
10.1_positions.xlsx,FootLeft z (mm),-5.7,4.71,745.82,701.32
10.1_positions.xlsx,HipRight x (mm),-0.61,0.59,2489.99,696.38
10.1_positions.xlsx,HipRight y (mm),-0.42,0.2,2098.14,575.24
10.1_positions.xlsx,HipRight z (mm),-1.27,-0.02,1205.66,63.49
10.1_positions.xlsx,KneeRight x (mm),-1.4,0.9,1041.26,1452.88
10.1_positions.xlsx,KneeRight y (mm),-0.73,0.5,1235.33,1173.52
10.1_positions.xlsx,KneeRight z (mm),-4.0,0.57,1040.02,1281.06
10.1_positions.xlsx,AnkleRight x (mm),-1.32,2.09,1373.77,1472.66
10.1_positions.xlsx,AnkleRight y (mm),-3.42,1.66,2308.28,1473.9
10.1_positions.xlsx,AnkleRight z (mm),-5.63,5.36,1371.3,1471.42
10.1_positions.xlsx,FootRight x (mm),-1.82,3.18,2310.75,1472.66
10.1_positions.xlsx,FootRight y (mm),-3.6,2.92,2309.51,1138.91
10.1_positions.xlsx,FootRight z (mm),-5.61,4.79,1142.62,1470.19
10.1_positions.xlsx,SpineShoulder x (mm),-7.11,1.41,2409.64,2365.14
10.1_positions.xlsx,SpineShoulder y (mm),-0.92,1.18,2403.46,2450.43
10.1_positions.xlsx,SpineShoulder z (mm),-2.15,6.53,2456.61,2409.64
10.1_positions.xlsx,HandTipLeft x (mm),-1.33,1.5,2407.17,2452.9
10.1_positions.xlsx,HandTipLeft y (mm),-2.03,1.26,1103.06,2405.93
10.1_positions.xlsx,HandTipLeft z (mm),-2.29,0.34,1335.45,2069.71
10.1_positions.xlsx,ThumbLeft x (mm),-0.47,0.81,1222.96,808.87
10.1_positions.xlsx,ThumbLeft y (mm),-3.79,4.18,2451.67,2407.17
10.1_positions.xlsx,ThumbLeft z (mm),-2.0,0.27,1470.19,2004.19
10.1_positions.xlsx,HandTipRight x (mm),-0.47,0.71,796.5,242.72
10.1_positions.xlsx,HandTipRight y (mm),-1.18,0.67,445.45,1407.15
10.1_positions.xlsx,HandTipRight z (mm),-2.17,0.48,802.68,1302.08
10.1_positions.xlsx,ThumbRight x (mm),-1.1,1.72,1435.58,1475.13
10.1_positions.xlsx,ThumbRight y (mm),-2.0,1.17,393.53,2011.61
10.1_positions.xlsx,ThumbRight z (mm),-2.58,1.89,1435.58,1475.13
10.2_positions.xlsx,SpineBase x (mm),-12.62,6.79,1879.0,1747.8
10.2_positions.xlsx,SpineBase y (mm),-4.29,16.16,1808.36,1857.9
10.2_positions.xlsx,SpineBase z (mm),-8.82,1.5,1879.0,1644.13
10.2_positions.xlsx,SpineMid x (mm),-9.1,5.16,1879.0,1745.05
10.2_positions.xlsx,SpineMid y (mm),-5.81,16.41,1745.97,1856.98
10.2_positions.xlsx,SpineMid z (mm),-9.9,0.53,1879.0,1645.97
10.2_positions.xlsx,Neck x (mm),-6.77,4.04,1315.68,1728.54
10.2_positions.xlsx,Neck y (mm),-7.4,16.06,1745.05,1856.98
10.2_positions.xlsx,Neck z (mm),-14.13,1.81,1879.0,1314.76
10.2_positions.xlsx,Head x (mm),-7.07,6.87,1315.68,1690.92
10.2_positions.xlsx,Head y (mm),-7.46,16.42,1879.0,1855.15
10.2_positions.xlsx,Head z (mm),-7.9,1.81,1879.0,1314.76
10.2_positions.xlsx,ShoulderLeft x (mm),-6.66,9.49,1314.76,1748.72
10.2_positions.xlsx,ShoulderLeft y (mm),-9.66,16.77,1745.97,1858.82
10.2_positions.xlsx,ShoulderLeft z (mm),-14.21,1.68,1879.0,1313.85
10.2_positions.xlsx,ElbowLeft x (mm),-3.26,9.46,1803.77,1745.05
10.2_positions.xlsx,ElbowLeft y (mm),-15.3,8.1,1856.06,1806.52
10.2_positions.xlsx,ElbowLeft z (mm),-8.26,4.11,1879.0,1580.83
10.2_positions.xlsx,WristLeft x (mm),-1.66,7.89,1578.99,1748.72
10.2_positions.xlsx,WristLeft y (mm),-11.14,5.29,1857.9,1707.44
10.2_positions.xlsx,WristLeft z (mm),-4.68,3.35,1624.86,1582.66
10.2_positions.xlsx,HandLeft x (mm),-2.4,6.06,1653.31,1746.89
10.2_positions.xlsx,HandLeft y (mm),-8.45,8.9,1859.73,1711.11
10.2_positions.xlsx,HandLeft z (mm),-2.53,2.0,930.35,1451.46
10.2_positions.xlsx,ShoulderRight x (mm),-15.1,9.44,1879.0,1746.89
10.2_positions.xlsx,ShoulderRight y (mm),-9.56,16.49,1747.8,1857.9
10.2_positions.xlsx,ShoulderRight z (mm),-10.44,1.95,1879.0,1648.72
10.2_positions.xlsx,ElbowRight x (mm),-6.49,2.61,1879.0,1843.22
10.2_positions.xlsx,ElbowRight y (mm),-8.12,14.77,1745.97,1856.06
10.2_positions.xlsx,ElbowRight z (mm),-4.71,4.38,1867.07,1685.42
10.2_positions.xlsx,WristRight x (mm),-15.57,9.1,1650.55,1518.44
10.2_positions.xlsx,WristRight y (mm),-10.9,12.29,1879.0,1852.39
10.2_positions.xlsx,WristRight z (mm),-3.73,1.84,1466.14,1667.98
10.2_positions.xlsx,HandRight x (mm),-20.35,12.34,1650.55,1518.44
10.2_positions.xlsx,HandRight y (mm),-9.85,8.04,1879.0,1581.74
10.2_positions.xlsx,HandRight z (mm),-4.18,2.76,1616.61,1656.97
10.2_positions.xlsx,HipLeft x (mm),-11.62,7.38,1879.0,1748.72
10.2_positions.xlsx,HipLeft y (mm),-4.66,15.91,1746.89,1858.82
10.2_positions.xlsx,HipLeft z (mm),-7.28,2.38,1870.74,1650.55
10.2_positions.xlsx,KneeLeft x (mm),-16.62,9.24,1879.0,1748.72
10.2_positions.xlsx,KneeLeft y (mm),-6.74,17.01,1745.05,1864.32
10.2_positions.xlsx,KneeLeft z (mm),-5.83,5.44,1207.42,1249.62
10.2_positions.xlsx,AnkleLeft x (mm),-17.69,4.7,1879.0,1656.06
10.2_positions.xlsx,AnkleLeft y (mm),-2.98,10.7,1807.44,1857.9
10.2_positions.xlsx,AnkleLeft z (mm),-6.09,5.59,1476.24,1250.54
10.2_positions.xlsx,FootLeft x (mm),-12.21,3.22,1879.0,1662.48
10.2_positions.xlsx,FootLeft y (mm),-3.01,10.87,1806.52,1857.9
10.2_positions.xlsx,FootLeft z (mm),-7.59,6.81,1475.32,1853.31
10.2_positions.xlsx,HipRight x (mm),-12.1,5.69,1879.0,1747.8
10.2_positions.xlsx,HipRight y (mm),-4.35,15.21,1807.44,1856.98
10.2_positions.xlsx,HipRight z (mm),-11.36,1.1,1879.0,1734.96
10.2_positions.xlsx,KneeRight x (mm),-2.56,4.51,1879.0,1852.39
10.2_positions.xlsx,KneeRight y (mm),-6.15,16.0,1806.52,1856.98
10.2_positions.xlsx,KneeRight z (mm),-4.06,1.27,1867.07,1715.69
10.2_positions.xlsx,AnkleRight x (mm),-2.64,5.22,1879.0,1854.23
10.2_positions.xlsx,AnkleRight y (mm),-7.32,15.75,1803.77,1856.98
10.2_positions.xlsx,AnkleRight z (mm),-13.11,1.52,1652.39,777.13
10.2_positions.xlsx,FootRight x (mm),-2.7,3.82,1718.44,1652.39
10.2_positions.xlsx,FootRight y (mm),-9.99,9.28,1714.77,1619.36
10.2_positions.xlsx,FootRight z (mm),-14.42,3.23,1653.31,1612.94
10.2_positions.xlsx,SpineShoulder x (mm),-6.06,4.14,1315.68,1736.79
10.2_positions.xlsx,SpineShoulder y (mm),-7.06,16.19,1745.05,1856.98
10.2_positions.xlsx,SpineShoulder z (mm),-14.21,1.42,1879.0,1314.76
10.2_positions.xlsx,HandTipLeft x (mm),-3.38,5.44,1653.31,1745.97
10.2_positions.xlsx,HandTipLeft y (mm),-10.81,13.32,1863.4,1712.94
10.2_positions.xlsx,HandTipLeft z (mm),-2.78,1.47,897.32,1371.65
10.2_positions.xlsx,ThumbLeft x (mm),-3.81,5.62,1652.39,1749.64
10.2_positions.xlsx,ThumbLeft y (mm),-7.41,12.01,1860.65,1712.94
10.2_positions.xlsx,ThumbLeft z (mm),-3.21,3.02,1044.11,1450.55
10.2_positions.xlsx,HandTipRight x (mm),-21.49,12.22,1650.55,1517.52
10.2_positions.xlsx,HandTipRight y (mm),-11.69,7.99,1879.0,1581.74
10.2_positions.xlsx,HandTipRight z (mm),-4.37,3.18,1384.49,1733.12
10.2_positions.xlsx,ThumbRight x (mm),-21.32,12.03,1650.55,1516.6
10.2_positions.xlsx,ThumbRight y (mm),-11.33,7.9,1879.0,1581.74
10.2_positions.xlsx,ThumbRight z (mm),-5.67,3.12,1449.63,1655.14
10.3_positions.xlsx,SpineBase x (mm),-0.62,0.57,38.0,1006.07
10.3_positions.xlsx,SpineBase y (mm),-0.61,0.33,1774.12,1437.19
10.3_positions.xlsx,SpineBase z (mm),-2.05,0.02,1956.67,62.27
10.3_positions.xlsx,SpineMid x (mm),-4.97,0.91,1955.7,1899.38
10.3_positions.xlsx,SpineMid y (mm),-0.97,0.28,1702.27,857.51
10.3_positions.xlsx,SpineMid z (mm),-1.81,-0.03,1442.05,59.36
10.3_positions.xlsx,Neck x (mm),-9.39,1.89,1955.7,1899.38
10.3_positions.xlsx,Neck y (mm),-1.41,0.28,1705.18,805.08
10.3_positions.xlsx,Neck z (mm),-2.04,1.98,1705.18,1958.61
10.3_positions.xlsx,Head x (mm),-9.88,1.98,1955.7,1900.35
10.3_positions.xlsx,Head y (mm),-1.45,0.32,1706.15,814.79
10.3_positions.xlsx,Head z (mm),-2.07,1.95,1705.18,1958.61
10.3_positions.xlsx,ShoulderLeft x (mm),-9.69,1.65,1956.67,1904.23
10.3_positions.xlsx,ShoulderLeft y (mm),-0.95,0.35,1918.8,886.64
10.3_positions.xlsx,ShoulderLeft z (mm),-1.71,1.76,1440.1,1958.61
10.3_positions.xlsx,ElbowLeft x (mm),-2.2,7.16,1900.35,1956.67
10.3_positions.xlsx,ElbowLeft y (mm),-2.57,1.05,1960.55,1907.15
10.3_positions.xlsx,ElbowLeft z (mm),-4.66,1.0,1954.73,1979.0
10.3_positions.xlsx,WristLeft x (mm),-2.38,2.69,1846.95,1789.66
10.3_positions.xlsx,WristLeft y (mm),-3.19,2.88,1845.0,1780.92
10.3_positions.xlsx,WristLeft z (mm),-3.32,0.31,1845.97,1890.64
10.3_positions.xlsx,HandLeft x (mm),-0.56,0.82,1443.99,1949.87
10.3_positions.xlsx,HandLeft y (mm),-1.32,0.85,1952.78,1206.1
10.3_positions.xlsx,HandLeft z (mm),-2.68,0.24,1702.27,1979.0
10.3_positions.xlsx,ShoulderRight x (mm),-0.32,0.51,187.53,895.38
10.3_positions.xlsx,ShoulderRight y (mm),-1.49,0.85,1957.64,1409.03
10.3_positions.xlsx,ShoulderRight z (mm),-2.6,-0.13,1956.67,1739.17
10.3_positions.xlsx,ElbowRight x (mm),-0.43,0.68,272.01,1962.49
10.3_positions.xlsx,ElbowRight y (mm),-1.58,0.64,1872.19,1916.86
10.3_positions.xlsx,ElbowRight z (mm),-1.56,-0.01,902.18,57.42
10.3_positions.xlsx,WristRight x (mm),-0.54,0.65,107.91,902.18
10.3_positions.xlsx,WristRight y (mm),-1.63,0.66,1872.19,1918.8
10.3_positions.xlsx,WristRight z (mm),-2.44,0.18,1955.7,59.36
10.3_positions.xlsx,HandRight x (mm),-0.31,0.73,105.97,981.8
10.3_positions.xlsx,HandRight y (mm),-2.49,0.99,1959.58,1912.97
10.3_positions.xlsx,HandRight z (mm),-2.25,-0.0,1009.96,59.36
10.3_positions.xlsx,HipLeft x (mm),-0.62,0.57,38.0,1006.07
10.3_positions.xlsx,HipLeft y (mm),-0.61,0.45,1774.12,1439.13
10.3_positions.xlsx,HipLeft z (mm),-2.17,0.09,1956.67,60.33
10.3_positions.xlsx,KneeLeft x (mm),-0.81,1.01,1815.87,1769.27
10.3_positions.xlsx,KneeLeft y (mm),-0.87,0.51,1298.34,1912.97
10.3_positions.xlsx,KneeLeft z (mm),-2.78,1.07,904.12,1817.82
10.3_positions.xlsx,AnkleLeft x (mm),-0.8,0.9,810.9,1011.9
10.3_positions.xlsx,AnkleLeft y (mm),-1.07,1.52,1301.25,771.09
10.3_positions.xlsx,AnkleLeft z (mm),-3.91,0.65,1106.08,1967.35
10.3_positions.xlsx,FootLeft x (mm),-2.33,1.18,1963.46,1042.97
10.3_positions.xlsx,FootLeft y (mm),-2.43,1.88,1008.01,275.89
10.3_positions.xlsx,FootLeft z (mm),-4.67,3.58,1055.59,1979.0
10.3_positions.xlsx,HipRight x (mm),-0.54,0.57,38.0,1007.04
10.3_positions.xlsx,HipRight y (mm),-0.59,0.37,1909.09,1958.61
10.3_positions.xlsx,HipRight z (mm),-1.89,-0.1,1955.7,66.16
10.3_positions.xlsx,KneeRight x (mm),-1.98,2.36,1476.03,1275.04
10.3_positions.xlsx,KneeRight y (mm),-3.39,4.81,103.06,50.62
10.3_positions.xlsx,KneeRight z (mm),-4.05,2.26,1469.23,1276.01
10.3_positions.xlsx,AnkleRight x (mm),-3.23,2.33,1845.0,1275.04
10.3_positions.xlsx,AnkleRight y (mm),-2.29,2.87,1776.06,1202.21
10.3_positions.xlsx,AnkleRight z (mm),-4.99,3.02,1508.07,1847.92
10.3_positions.xlsx,FootRight x (mm),-3.1,3.94,1843.06,1779.95
10.3_positions.xlsx,FootRight y (mm),-4.82,2.76,1778.01,1207.07
10.3_positions.xlsx,FootRight z (mm),-5.86,4.44,1783.83,1566.33
10.3_positions.xlsx,SpineShoulder x (mm),-8.34,1.65,1955.7,1899.38
10.3_positions.xlsx,SpineShoulder y (mm),-1.3,0.29,1705.18,821.59
10.3_positions.xlsx,SpineShoulder z (mm),-1.93,1.48,1705.18,1959.58
10.3_positions.xlsx,HandTipLeft x (mm),-0.69,0.89,272.01,1008.99
10.3_positions.xlsx,HandTipLeft y (mm),-1.02,1.11,1955.7,1706.15
10.3_positions.xlsx,HandTipLeft z (mm),-2.9,0.14,1702.27,834.21
10.3_positions.xlsx,ThumbLeft x (mm),-2.56,1.82,1960.55,1912.0
10.3_positions.xlsx,ThumbLeft y (mm),-1.43,1.54,1957.64,1435.25
10.3_positions.xlsx,ThumbLeft z (mm),-2.92,1.02,1626.53,811.88
10.3_positions.xlsx,HandTipRight x (mm),-0.52,1.22,1848.89,978.88
10.3_positions.xlsx,HandTipRight y (mm),-0.68,0.58,1848.89,976.94
10.3_positions.xlsx,HandTipRight z (mm),-2.34,0.06,1014.81,1477.97
10.3_positions.xlsx,ThumbRight x (mm),-0.49,0.7,1961.52,979.86
10.3_positions.xlsx,ThumbRight y (mm),-1.51,0.94,643.89,1342.03
10.3_positions.xlsx,ThumbRight z (mm),-2.22,0.32,1956.67,327.35
10.4_positions.xlsx,SpineBase x (mm),-3.57,1.32,2455.49,2134.87
10.4_positions.xlsx,SpineBase y (mm),-8.83,1.75,2450.62,2475.0
10.4_positions.xlsx,SpineBase z (mm),-2.27,2.85,1113.25,2453.06
10.4_positions.xlsx,SpineMid x (mm),-4.83,1.17,2455.49,2139.74
10.4_positions.xlsx,SpineMid y (mm),-6.07,1.33,2450.62,2475.0
10.4_positions.xlsx,SpineMid z (mm),-2.03,1.62,1114.47,2455.49
10.4_positions.xlsx,Neck x (mm),-5.39,1.41,2455.49,1911.77
10.4_positions.xlsx,Neck y (mm),-7.31,0.91,2142.18,2188.51
10.4_positions.xlsx,Neck z (mm),-2.61,1.47,1866.66,2459.15
10.4_positions.xlsx,Head x (mm),-7.45,5.36,2454.28,2389.66
10.4_positions.xlsx,Head y (mm),-7.71,0.98,2142.18,2188.51
10.4_positions.xlsx,Head z (mm),-2.82,1.91,1744.75,2454.28
10.4_positions.xlsx,ShoulderLeft x (mm),-8.95,7.32,2454.28,2175.1
10.4_positions.xlsx,ShoulderLeft y (mm),-8.08,4.43,2151.94,2453.06
10.4_positions.xlsx,ShoulderLeft z (mm),-5.41,6.19,2176.32,2454.28
10.4_positions.xlsx,ElbowLeft x (mm),-0.61,4.18,2050.75,2173.88
10.4_positions.xlsx,ElbowLeft y (mm),-4.42,3.65,2178.76,2451.84
10.4_positions.xlsx,ElbowLeft z (mm),-2.68,2.03,2098.3,2453.06
10.4_positions.xlsx,WristLeft x (mm),-3.95,6.53,2340.9,2279.94
10.4_positions.xlsx,WristLeft y (mm),-6.26,2.93,2277.5,2140.96
10.4_positions.xlsx,WristLeft z (mm),-3.71,5.18,2105.61,2344.56
10.4_positions.xlsx,HandLeft x (mm),-5.55,9.27,2338.46,2278.72
10.4_positions.xlsx,HandLeft y (mm),-9.1,2.47,2277.5,2453.06
10.4_positions.xlsx,HandLeft z (mm),-3.95,8.43,2454.28,2344.56
10.4_positions.xlsx,ShoulderRight x (mm),-6.63,2.04,2416.48,2012.96
10.4_positions.xlsx,ShoulderRight y (mm),-6.53,0.92,2382.35,2475.0
10.4_positions.xlsx,ShoulderRight z (mm),-7.48,5.08,2409.17,2459.15
10.4_positions.xlsx,ElbowRight x (mm),-2.03,1.3,2421.36,2371.38
10.4_positions.xlsx,ElbowRight y (mm),-6.42,3.55,2455.49,2412.83
10.4_positions.xlsx,ElbowRight z (mm),-2.95,0.0,2411.61,94.08
10.4_positions.xlsx,WristRight x (mm),-6.73,8.6,2384.79,2456.71
10.4_positions.xlsx,WristRight y (mm),-1.78,7.63,2475.0,2445.74
10.4_positions.xlsx,WristRight z (mm),-9.66,2.47,2377.47,2475.0
10.4_positions.xlsx,HandRight x (mm),-9.28,7.86,2378.69,2457.93
10.4_positions.xlsx,HandRight y (mm),-2.81,8.31,2318.95,2449.4
10.4_positions.xlsx,HandRight z (mm),-12.73,3.31,2375.03,2475.0
10.4_positions.xlsx,HipLeft x (mm),-10.48,1.27,2454.28,2405.51
10.4_positions.xlsx,HipLeft y (mm),-2.2,1.53,2423.8,2475.0
10.4_positions.xlsx,HipLeft z (mm),-2.35,1.54,1114.47,2454.28
10.4_positions.xlsx,KneeLeft x (mm),-6.45,2.05,2453.06,2403.07
10.4_positions.xlsx,KneeLeft y (mm),-3.72,2.08,2442.08,2475.0
10.4_positions.xlsx,KneeLeft z (mm),-3.52,1.36,1270.52,2449.4
10.4_positions.xlsx,AnkleLeft x (mm),-0.76,1.08,2451.84,2475.0
10.4_positions.xlsx,AnkleLeft y (mm),-1.71,2.06,941.36,2475.0
10.4_positions.xlsx,AnkleLeft z (mm),-4.31,2.46,1441.2,2449.4
10.4_positions.xlsx,FootLeft x (mm),-10.04,5.28,2455.49,2244.59
10.4_positions.xlsx,FootLeft y (mm),-3.43,5.03,1374.14,2455.49
10.4_positions.xlsx,FootLeft z (mm),-6.52,3.51,2456.71,2243.37
10.4_positions.xlsx,HipRight x (mm),-4.42,3.99,2177.54,2453.06
10.4_positions.xlsx,HipRight y (mm),-15.82,2.35,2451.84,2400.63
10.4_positions.xlsx,HipRight z (mm),-2.14,4.5,2137.31,2453.06
10.4_positions.xlsx,KneeRight x (mm),-5.51,1.1,2456.71,1977.6
10.4_positions.xlsx,KneeRight y (mm),-3.13,4.54,2449.4,58.72
10.4_positions.xlsx,KneeRight z (mm),-6.16,0.94,1808.15,2475.0
10.4_positions.xlsx,AnkleRight x (mm),-13.89,4.41,2454.28,2245.81
10.4_positions.xlsx,AnkleRight y (mm),-2.5,4.28,109.93,2475.0
10.4_positions.xlsx,AnkleRight z (mm),-19.11,16.81,2475.0,2445.74
10.4_positions.xlsx,FootRight x (mm),-19.46,4.2,2453.06,2245.81
10.4_positions.xlsx,FootRight y (mm),-4.74,4.64,2111.71,2475.0
10.4_positions.xlsx,FootRight z (mm),-18.56,10.33,2475.0,2442.08
10.4_positions.xlsx,SpineShoulder x (mm),-5.18,1.24,2455.49,1911.77
10.4_positions.xlsx,SpineShoulder y (mm),-6.57,1.0,2142.18,2475.0
10.4_positions.xlsx,SpineShoulder z (mm),-2.45,1.39,1866.66,2459.15
10.4_positions.xlsx,HandTipLeft x (mm),-7.53,11.33,2338.46,2278.72
10.4_positions.xlsx,HandTipLeft y (mm),-11.09,2.56,2277.5,2456.71
10.4_positions.xlsx,HandTipLeft z (mm),-3.76,10.41,2456.71,2344.56
10.4_positions.xlsx,ThumbLeft x (mm),-7.04,9.81,2333.58,2277.5
10.4_positions.xlsx,ThumbLeft y (mm),-7.05,2.57,2283.6,2143.4
10.4_positions.xlsx,ThumbLeft z (mm),-4.1,7.4,2386.01,2343.34
10.4_positions.xlsx,HandTipRight x (mm),-9.71,11.54,2382.35,2456.71
10.4_positions.xlsx,HandTipRight y (mm),-2.76,8.75,2316.52,2446.96
10.4_positions.xlsx,HandTipRight z (mm),-13.76,3.92,2375.03,2475.0
10.4_positions.xlsx,ThumbRight x (mm),-9.53,10.97,2381.13,2455.49
10.4_positions.xlsx,ThumbRight y (mm),-3.0,4.41,2475.0,2437.21
10.4_positions.xlsx,ThumbRight z (mm),-12.02,3.58,2375.03,2475.0
10.5_positions.xlsx,SpineBase x (mm),-3.62,2.26,1350.38,1393.38
10.5_positions.xlsx,SpineBase y (mm),-7.18,1.86,1563.83,1455.15
10.5_positions.xlsx,SpineBase z (mm),-2.13,1.66,552.85,1617.0
10.5_positions.xlsx,SpineMid x (mm),-1.97,1.41,1516.92,1556.01
10.5_positions.xlsx,SpineMid y (mm),-7.1,0.72,1592.76,1472.35
10.5_positions.xlsx,SpineMid z (mm),-2.26,2.03,957.87,1601.36
10.5_positions.xlsx,Neck x (mm),-2.48,2.47,1519.26,1287.82
10.5_positions.xlsx,Neck y (mm),-9.07,0.79,1596.67,1331.61
10.5_positions.xlsx,Neck z (mm),-2.94,2.72,1016.51,1600.58
10.5_positions.xlsx,Head x (mm),-1.73,2.64,1541.94,1286.26
10.5_positions.xlsx,Head y (mm),-8.29,0.56,1594.33,1478.61
10.5_positions.xlsx,Head z (mm),-2.91,1.71,1017.29,1602.14
10.5_positions.xlsx,ShoulderLeft x (mm),-1.84,2.35,1516.14,1459.84
10.5_positions.xlsx,ShoulderLeft y (mm),-9.56,1.5,1598.23,1420.75
10.5_positions.xlsx,ShoulderLeft z (mm),-2.25,2.77,1462.19,1601.36
10.5_positions.xlsx,ElbowLeft x (mm),-1.45,2.58,1419.96,1456.71
10.5_positions.xlsx,ElbowLeft y (mm),-5.93,1.61,1525.52,1216.67
10.5_positions.xlsx,ElbowLeft z (mm),-2.47,2.15,1458.28,1603.71
10.5_positions.xlsx,WristLeft x (mm),-2.75,7.41,1591.2,1387.91
10.5_positions.xlsx,WristLeft y (mm),-7.86,4.13,1556.01,1513.79
10.5_positions.xlsx,WristLeft z (mm),-3.2,2.94,1314.41,1387.12
10.5_positions.xlsx,HandLeft x (mm),-5.27,8.27,1592.76,1387.12
10.5_positions.xlsx,HandLeft y (mm),-8.91,6.73,1555.23,1510.66
10.5_positions.xlsx,HandLeft z (mm),-3.87,4.4,1449.68,1391.03
10.5_positions.xlsx,ShoulderRight x (mm),-2.46,0.87,1516.92,1050.91
10.5_positions.xlsx,ShoulderRight y (mm),-10.32,3.99,1287.04,1391.03
10.5_positions.xlsx,ShoulderRight z (mm),-4.56,2.88,1287.04,1600.58
