[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
3.5_positions.xlsx,ThumbRight x (mm),-3.97,3.68,3806.2,2745.74
3.5_positions.xlsx,ThumbRight y (mm),-4.01,3.3,1478.45,3655.17
3.5_positions.xlsx,ThumbRight z (mm),-3.62,4.37,1481.73,1806.76
3.6_positions.xlsx,SpineBase x (mm),-1.42,1.41,1034.38,3330.2
3.6_positions.xlsx,SpineBase y (mm),-1.93,1.32,1470.29,7274.2
3.6_positions.xlsx,SpineBase z (mm),-1.55,1.3,7705.96,6472.94
3.6_positions.xlsx,SpineMid x (mm),-0.74,0.66,1034.38,6315.18
3.6_positions.xlsx,SpineMid y (mm),-0.95,1.02,6485.4,7278.35
3.6_positions.xlsx,SpineMid z (mm),-0.38,0.46,7705.96,6472.94
3.6_positions.xlsx,Neck x (mm),-0.52,0.68,1138.17,3903.12
3.6_positions.xlsx,Neck y (mm),-0.87,0.87,6389.91,7207.77
3.6_positions.xlsx,Neck z (mm),-0.3,0.26,1399.72,7203.62
3.6_positions.xlsx,Head x (mm),-0.43,0.53,2495.73,6502.0
3.6_positions.xlsx,Head y (mm),-0.87,0.82,6502.0,7224.38
3.6_positions.xlsx,Head z (mm),-0.27,0.2,6373.3,606.77
3.6_positions.xlsx,ShoulderLeft x (mm),-0.81,0.88,1204.59,3840.84
3.6_positions.xlsx,ShoulderLeft y (mm),-1.45,1.62,1445.38,1399.72
3.6_positions.xlsx,ShoulderLeft z (mm),-0.75,0.36,1441.23,7303.26
3.6_positions.xlsx,ElbowLeft x (mm),-1.18,0.95,5937.39,6340.09
3.6_positions.xlsx,ElbowLeft y (mm),-3.3,2.35,4708.52,4667.01
3.6_positions.xlsx,ElbowLeft z (mm),-0.54,0.45,5966.45,5098.77
3.6_positions.xlsx,WristLeft x (mm),-2.05,1.74,6007.97,6360.85
3.6_positions.xlsx,WristLeft y (mm),-2.12,2.02,6103.45,2773.89
3.6_positions.xlsx,WristLeft z (mm),-1.22,1.52,7149.65,7203.62
3.6_positions.xlsx,HandLeft x (mm),-2.46,2.51,6003.81,6236.3
3.6_positions.xlsx,HandLeft y (mm),-2.95,1.11,6228.0,2773.89
3.6_positions.xlsx,HandLeft z (mm),-1.35,0.64,6406.52,7365.53
3.6_positions.xlsx,ShoulderRight x (mm),-0.65,1.03,2441.76,3836.69
3.6_positions.xlsx,ShoulderRight y (mm),-1.36,1.39,6572.58,7203.62
3.6_positions.xlsx,ShoulderRight z (mm),-0.59,0.61,3836.69,2607.83
3.6_positions.xlsx,ElbowRight x (mm),-0.63,1.45,1540.87,6468.79
3.6_positions.xlsx,ElbowRight y (mm),-2.31,2.71,5069.71,4309.97
3.6_positions.xlsx,ElbowRight z (mm),-0.58,0.72,6468.79,830.95
3.6_positions.xlsx,WristRight x (mm),-1.12,2.8,1237.81,6207.24
3.6_positions.xlsx,WristRight y (mm),-2.55,2.55,6174.03,4006.91
3.6_positions.xlsx,WristRight z (mm),-1.6,0.95,6472.94,7407.05
3.6_positions.xlsx,HandRight x (mm),-1.82,2.24,8104.51,6115.91
3.6_positions.xlsx,HandRight y (mm),-2.55,1.25,6211.39,4006.91
3.6_positions.xlsx,HandRight z (mm),-1.93,1.99,8150.18,8038.09
3.6_positions.xlsx,HipLeft x (mm),-1.07,1.18,1030.23,3330.2
3.6_positions.xlsx,HipLeft y (mm),-2.16,1.67,1470.29,1138.17
3.6_positions.xlsx,HipLeft z (mm),-1.52,1.86,7705.96,1474.45
3.6_positions.xlsx,KneeLeft x (mm),-2.24,1.87,4388.85,7739.17
3.6_positions.xlsx,KneeLeft y (mm),-2.58,4.51,5131.98,4438.67
3.6_positions.xlsx,KneeLeft z (mm),-1.6,1.17,4380.55,4438.67
3.6_positions.xlsx,AnkleLeft x (mm),-4.07,2.01,4397.15,5239.92
3.6_positions.xlsx,AnkleLeft y (mm),-3.82,6.07,5115.38,4442.82
3.6_positions.xlsx,AnkleLeft z (mm),-2.82,1.25,4397.15,5439.2
3.6_positions.xlsx,FootLeft x (mm),-4.71,2.42,4397.15,5082.16
3.6_positions.xlsx,FootLeft y (mm),-3.29,6.73,5111.23,4442.82
3.6_positions.xlsx,FootLeft z (mm),-3.56,3.03,6506.16,6468.79
3.6_positions.xlsx,HipRight x (mm),-1.72,1.59,1034.38,3330.2
3.6_positions.xlsx,HipRight y (mm),-1.66,1.37,6497.85,7274.2
3.6_positions.xlsx,HipRight z (mm),-1.99,1.84,1204.59,1374.81
3.6_positions.xlsx,KneeRight x (mm),-2.6,3.29,1030.23,6203.09
3.6_positions.xlsx,KneeRight y (mm),-3.55,5.02,6203.09,2641.04
3.6_positions.xlsx,KneeRight z (mm),-2.75,2.76,864.16,3205.65
3.6_positions.xlsx,AnkleRight x (mm),-2.63,4.61,3703.84,1603.14
3.6_positions.xlsx,AnkleRight y (mm),-4.36,4.63,1723.54,909.83
3.6_positions.xlsx,AnkleRight z (mm),-5.49,3.51,1603.14,1781.66
3.6_positions.xlsx,FootRight x (mm),-2.8,4.07,3508.72,1598.99
3.6_positions.xlsx,FootRight y (mm),-5.7,4.59,3508.72,2641.04
3.6_positions.xlsx,FootRight z (mm),-6.03,4.25,1603.14,1785.81
3.6_positions.xlsx,SpineShoulder x (mm),-0.41,0.6,5738.11,3903.12
3.6_positions.xlsx,SpineShoulder y (mm),-0.85,0.87,6394.06,7207.77
3.6_positions.xlsx,SpineShoulder z (mm),-0.25,0.23,1806.57,2458.37
3.6_positions.xlsx,HandTipLeft x (mm),-2.71,2.45,6003.81,6236.3
3.6_positions.xlsx,HandTipLeft y (mm),-2.9,1.08,6228.0,2773.89
3.6_positions.xlsx,HandTipLeft z (mm),-1.56,1.7,6007.97,5036.5
3.6_positions.xlsx,ThumbLeft x (mm),-3.0,1.66,6007.97,6344.24
3.6_positions.xlsx,ThumbLeft y (mm),-2.45,1.91,6211.39,7502.53
3.6_positions.xlsx,ThumbLeft z (mm),-2.17,3.28,7544.05,8312.09
3.6_positions.xlsx,HandTipRight x (mm),-2.06,2.63,1408.02,6074.39
3.6_positions.xlsx,HandTipRight y (mm),-2.67,1.14,6369.15,4006.91
3.6_positions.xlsx,HandTipRight z (mm),-2.44,2.69,8146.03,8038.09
3.6_positions.xlsx,ThumbRight x (mm),-2.87,3.13,1403.87,6340.09
3.6_positions.xlsx,ThumbRight y (mm),-2.84,2.73,6257.06,1399.72
3.6_positions.xlsx,ThumbRight z (mm),-1.88,1.79,8141.88,8104.51
4.1_positions.xlsx,SpineBase x (mm),-1.06,1.49,1951.13,3379.75
4.1_positions.xlsx,SpineBase y (mm),-0.91,1.1,4614.83,3611.98
4.1_positions.xlsx,SpineBase z (mm),-1.17,0.79,3619.02,3450.12
4.1_positions.xlsx,SpineMid x (mm),-1.13,1.34,1972.24,3376.23
4.1_positions.xlsx,SpineMid y (mm),-0.79,1.06,4618.35,3615.5
4.1_positions.xlsx,SpineMid z (mm),-0.6,0.27,3619.02,3450.12
4.1_positions.xlsx,Neck x (mm),-1.36,1.23,1979.28,3351.6
4.1_positions.xlsx,Neck y (mm),-0.76,1.06,4632.42,3615.5
4.1_positions.xlsx,Neck z (mm),-0.5,0.22,2049.66,5107.46
4.1_positions.xlsx,Head x (mm),-1.21,1.47,1884.27,3284.74
4.1_positions.xlsx,Head y (mm),-0.67,1.11,4611.31,3619.02
4.1_positions.xlsx,Head z (mm),-0.53,0.21,2049.66,5184.87
4.1_positions.xlsx,ShoulderLeft x (mm),-1.45,1.91,1919.46,884.95
4.1_positions.xlsx,ShoulderLeft y (mm),-1.42,1.83,4614.83,1085.52
4.1_positions.xlsx,ShoulderLeft z (mm),-2.74,1.15,884.95,782.9
4.1_positions.xlsx,ElbowLeft x (mm),-1.55,1.83,1922.98,884.95
4.1_positions.xlsx,ElbowLeft y (mm),-1.51,1.45,2781.56,448.62
4.1_positions.xlsx,ElbowLeft z (mm),-1.86,1.26,884.95,2851.93
4.1_positions.xlsx,WristLeft x (mm),-2.66,2.15,2883.6,691.41
4.1_positions.xlsx,WristLeft y (mm),-1.67,1.9,4614.83,497.88
4.1_positions.xlsx,WristLeft z (mm),-2.0,2.68,2313.56,3383.27
4.1_positions.xlsx,HandLeft x (mm),-1.77,1.69,2017.99,4787.25
4.1_positions.xlsx,HandLeft y (mm),-1.72,1.93,4681.69,402.88
4.1_positions.xlsx,HandLeft z (mm),-2.06,1.16,2155.22,3580.32
4.1_positions.xlsx,ShoulderRight x (mm),-1.7,2.03,1922.98,3288.26
4.1_positions.xlsx,ShoulderRight y (mm),-1.21,1.68,2816.74,2482.46
4.1_positions.xlsx,ShoulderRight z (mm),-1.37,0.5,585.85,540.11
4.1_positions.xlsx,ElbowRight x (mm),-2.41,2.24,4614.83,3351.6
4.1_positions.xlsx,ElbowRight y (mm),-1.54,1.42,4674.65,1117.18
4.1_positions.xlsx,ElbowRight z (mm),-1.59,1.72,775.86,1715.37
4.1_positions.xlsx,WristRight x (mm),-2.2,2.15,2000.39,487.33
4.1_positions.xlsx,WristRight y (mm),-1.82,2.1,4706.32,6419.95
4.1_positions.xlsx,WristRight z (mm),-2.2,1.97,1286.08,1718.89
4.1_positions.xlsx,HandRight x (mm),-3.69,5.16,4646.5,5082.83
4.1_positions.xlsx,HandRight y (mm),-3.12,2.66,4885.78,6617.01
4.1_positions.xlsx,HandRight z (mm),-4.71,3.7,948.28,1750.56
4.1_positions.xlsx,HipLeft x (mm),-1.15,1.5,1951.13,3379.75
4.1_positions.xlsx,HipLeft y (mm),-0.88,1.08,4614.83,3611.98
4.1_positions.xlsx,HipLeft z (mm),-1.2,0.88,3619.02,3450.12
4.1_positions.xlsx,KneeLeft x (mm),-1.06,2.36,1514.8,3650.69
4.1_positions.xlsx,KneeLeft y (mm),-2.77,2.29,948.28,853.28
4.1_positions.xlsx,KneeLeft z (mm),-2.4,1.4,948.28,853.28
4.1_positions.xlsx,AnkleLeft x (mm),-2.43,3.39,1627.4,3650.69
4.1_positions.xlsx,AnkleLeft y (mm),-1.81,1.81,1022.18,1581.66
4.1_positions.xlsx,AnkleLeft z (mm),-2.93,1.37,670.3,1694.26
4.1_positions.xlsx,FootLeft x (mm),-2.38,3.36,1627.4,3650.69
4.1_positions.xlsx,FootLeft y (mm),-2.06,2.93,2116.51,518.99
4.1_positions.xlsx,FootLeft z (mm),-3.29,2.73,522.51,4952.63
4.1_positions.xlsx,HipRight x (mm),-1.0,1.5,1849.09,3453.64
4.1_positions.xlsx,HipRight y (mm),-0.85,1.18,4614.83,1849.09
4.1_positions.xlsx,HipRight z (mm),-1.17,0.73,3619.02,3450.12
4.1_positions.xlsx,KneeRight x (mm),-1.0,1.51,2081.32,75.63
4.1_positions.xlsx,KneeRight y (mm),-1.09,1.34,3650.69,283.24
4.1_positions.xlsx,KneeRight z (mm),-1.19,0.84,72.11,3643.65
4.1_positions.xlsx,AnkleRight x (mm),-1.73,2.0,2183.37,251.57
4.1_positions.xlsx,AnkleRight y (mm),-1.14,1.68,1145.33,1187.56
4.1_positions.xlsx,AnkleRight z (mm),-2.04,0.85,2021.51,2901.2
4.1_positions.xlsx,FootRight x (mm),-3.04,3.31,6184.2,6145.49
4.1_positions.xlsx,FootRight y (mm),-3.16,2.37,3647.17,3485.31
4.1_positions.xlsx,FootRight z (mm),-4.53,4.11,3555.68,3516.98
4.1_positions.xlsx,SpineShoulder x (mm),-1.3,1.22,1979.28,3362.15
4.1_positions.xlsx,SpineShoulder y (mm),-0.77,1.03,4625.39,3615.5
4.1_positions.xlsx,SpineShoulder z (mm),-0.45,0.22,2046.14,5103.94
4.1_positions.xlsx,HandTipLeft x (mm),-1.8,1.54,2017.99,4787.25
4.1_positions.xlsx,HandTipLeft y (mm),-1.9,1.75,2155.22,406.39
4.1_positions.xlsx,HandTipLeft z (mm),-2.3,1.4,2176.33,480.29
4.1_positions.xlsx,ThumbLeft x (mm),-3.9,2.8,2014.47,694.93
4.1_positions.xlsx,ThumbLeft y (mm),-2.94,3.41,3147.51,3749.22
4.1_positions.xlsx,ThumbLeft z (mm),-2.09,2.88,1747.04,5318.58
4.1_positions.xlsx,HandTipRight x (mm),-4.16,5.17,4748.54,5082.83
4.1_positions.xlsx,HandTipRight y (mm),-3.14,3.08,4885.78,5184.87
4.1_positions.xlsx,HandTipRight z (mm),-4.83,4.48,948.28,1750.56
4.1_positions.xlsx,ThumbRight x (mm),-3.68,5.1,4646.5,5082.83
4.1_positions.xlsx,ThumbRight y (mm),-3.04,2.83,4885.78,6412.92
4.1_positions.xlsx,ThumbRight z (mm),-5.04,4.43,948.28,1750.56
4.2_positions.xlsx,SpineBase x (mm),-0.41,0.33,3278.43,1757.54
4.2_positions.xlsx,SpineBase y (mm),-0.41,0.33,4111.43,4842.85
4.2_positions.xlsx,SpineBase z (mm),-0.09,0.17,2938.84,1882.35
4.2_positions.xlsx,SpineMid x (mm),-0.38,0.66,3272.62,1653.06
4.2_positions.xlsx,SpineMid y (mm),-0.73,0.39,4186.9,4839.95
4.2_positions.xlsx,SpineMid z (mm),-0.09,0.15,4183.99,1653.06
4.2_positions.xlsx,Neck x (mm),-0.55,1.47,3049.13,1647.25
4.2_positions.xlsx,Neck y (mm),-0.92,0.47,4183.99,4837.04
4.2_positions.xlsx,Neck z (mm),-0.13,0.38,4186.9,1647.25
4.2_positions.xlsx,Head x (mm),-0.45,0.34,3249.4,1580.49
4.2_positions.xlsx,Head y (mm),-0.41,0.36,4183.99,4784.8
4.2_positions.xlsx,Head z (mm),-0.15,0.19,4149.16,1586.3
4.2_positions.xlsx,ShoulderLeft x (mm),-0.61,0.6,3345.18,1583.4
4.2_positions.xlsx,ShoulderLeft y (mm),-0.46,0.49,4160.77,4912.51
4.2_positions.xlsx,ShoulderLeft z (mm),-0.22,0.15,2979.48,1650.15
4.2_positions.xlsx,ElbowLeft x (mm),-1.0,0.46,3205.87,4276.87
4.2_positions.xlsx,ElbowLeft y (mm),-0.96,1.03,4207.21,3481.6
4.2_positions.xlsx,ElbowLeft z (mm),-0.15,0.21,4160.77,2012.96
4.2_positions.xlsx,WristLeft x (mm),-1.73,2.82,3850.21,3885.04
4.2_positions.xlsx,WristLeft y (mm),-1.65,2.18,4349.43,3295.84
4.2_positions.xlsx,WristLeft z (mm),-0.77,0.73,5620.71,5675.85
4.2_positions.xlsx,HandLeft x (mm),-1.75,1.67,3185.55,3885.04
4.2_positions.xlsx,HandLeft y (mm),-1.47,2.35,4343.63,3304.55
4.2_positions.xlsx,HandLeft z (mm),-0.36,0.53,4680.31,3083.96
4.2_positions.xlsx,ShoulderRight x (mm),-0.42,0.4,3052.04,1876.54
4.2_positions.xlsx,ShoulderRight y (mm),-0.55,0.33,4108.53,4837.04
4.2_positions.xlsx,ShoulderRight z (mm),-0.26,0.23,2578.94,3362.6
4.2_positions.xlsx,ElbowRight x (mm),-0.8,0.54,3380.01,4053.38
4.2_positions.xlsx,ElbowRight y (mm),-1.12,1.82,4308.8,3348.09
4.2_positions.xlsx,ElbowRight z (mm),-0.3,0.41,4154.97,3281.33
4.2_positions.xlsx,WristRight x (mm),-1.35,1.15,4729.65,4273.97
4.2_positions.xlsx,WristRight y (mm),-2.16,1.94,4181.09,3353.89
4.2_positions.xlsx,WristRight z (mm),-0.54,1.04,4050.48,3278.43
4.2_positions.xlsx,HandRight x (mm),-0.9,1.33,4779.0,3290.04
4.2_positions.xlsx,HandRight y (mm),-1.72,2.56,4320.41,3356.79
4.2_positions.xlsx,HandRight z (mm),-0.5,0.93,4079.5,3281.33
4.2_positions.xlsx,HipLeft x (mm),-0.41,0.3,3281.33,1757.54
4.2_positions.xlsx,HipLeft y (mm),-0.39,0.33,4123.04,4845.75
4.2_positions.xlsx,HipLeft z (mm),-0.15,0.23,2950.45,1882.35
4.2_positions.xlsx,KneeLeft x (mm),-0.73,1.03,2480.25,2079.72
4.2_positions.xlsx,KneeLeft y (mm),-1.22,1.06,2079.72,3481.6
4.2_positions.xlsx,KneeLeft z (mm),-0.41,0.26,3948.89,4982.17
4.2_positions.xlsx,AnkleLeft x (mm),-1.86,1.65,1870.74,2825.65
4.2_positions.xlsx,AnkleLeft y (mm),-0.57,0.5,1783.67,1743.03
4.2_positions.xlsx,AnkleLeft z (mm),-0.52,0.39,1862.03,2047.79
4.2_positions.xlsx,FootLeft x (mm),-2.0,2.54,2413.5,2785.01
4.2_positions.xlsx,FootLeft y (mm),-2.12,2.06,4346.53,3481.6
4.2_positions.xlsx,FootLeft z (mm),-3.16,3.17,4485.85,4546.8
4.2_positions.xlsx,HipRight x (mm),-0.36,0.29,3350.99,1757.54
4.2_positions.xlsx,HipRight y (mm),-0.45,0.33,4111.43,4845.75
4.2_positions.xlsx,HipRight z (mm),-0.15,0.23,1545.66,3179.74
4.2_positions.xlsx,KneeRight x (mm),-2.15,1.9,3681.87,3580.28
4.2_positions.xlsx,KneeRight y (mm),-1.57,1.86,3580.28,3681.87
4.2_positions.xlsx,KneeRight z (mm),-0.53,0.37,3580.28,857.78
4.2_positions.xlsx,AnkleRight x (mm),-2.78,2.17,3684.77,3580.28
4.2_positions.xlsx,AnkleRight y (mm),-1.65,2.0,3818.28,3681.87
4.2_positions.xlsx,AnkleRight z (mm),-0.91,1.12,3345.18,3684.77
4.2_positions.xlsx,FootRight x (mm),-2.88,2.17,1505.03,3580.28
4.2_positions.xlsx,FootRight y (mm),-2.0,1.96,881.0,3681.87
4.2_positions.xlsx,FootRight z (mm),-2.64,2.59,4085.31,878.1
4.2_positions.xlsx,SpineShoulder x (mm),-0.46,1.26,3217.48,1650.15
4.2_positions.xlsx,SpineShoulder y (mm),-0.85,0.46,4183.99,4839.95
4.2_positions.xlsx,SpineShoulder z (mm),-0.1,0.32,4189.8,1647.25
4.2_positions.xlsx,HandTipLeft x (mm),-2.3,1.65,3185.55,3885.04
4.2_positions.xlsx,HandTipLeft y (mm),-1.65,2.5,4375.55,3330.67
4.2_positions.xlsx,HandTipLeft z (mm),-0.78,0.94,2213.23,3214.57
4.2_positions.xlsx,ThumbLeft x (mm),-3.1,2.82,3185.55,5617.8
4.2_positions.xlsx,ThumbLeft y (mm),-2.02,2.71,5641.02,3284.23
4.2_positions.xlsx,ThumbLeft z (mm),-2.38,2.29,5649.73,5612.0
4.2_positions.xlsx,HandTipRight x (mm),-1.14,1.67,4842.85,3272.62
4.2_positions.xlsx,HandTipRight y (mm),-1.96,2.41,4297.19,3353.89
4.2_positions.xlsx,HandTipRight z (mm),-1.07,1.65,5710.68,3362.6
4.2_positions.xlsx,ThumbRight x (mm),-2.04,2.56,5112.78,3310.36
4.2_positions.xlsx,ThumbRight y (mm),-2.31,2.87,4384.26,3391.62
4.2_positions.xlsx,ThumbRight z (mm),-1.09,1.67,4384.26,5281.12
4.3_positions.xlsx,SpineBase x (mm),-0.68,0.86,3095.39,1896.01
4.3_positions.xlsx,SpineBase y (mm),-0.65,0.61,2897.64,2145.13
4.3_positions.xlsx,SpineBase z (mm),-0.88,1.14,2404.53,3100.53
4.3_positions.xlsx,SpineMid x (mm),-0.74,0.7,3069.71,1890.87
4.3_positions.xlsx,SpineMid y (mm),-0.65,0.56,2900.21,3326.54
4.3_positions.xlsx,SpineMid z (mm),-0.28,0.47,3506.32,3103.1
4.3_positions.xlsx,Neck x (mm),-1.01,0.94,3059.44,1931.96
4.3_positions.xlsx,Neck y (mm),-0.62,0.66,2897.64,3267.47
4.3_positions.xlsx,Neck z (mm),-0.2,0.21,1896.01,3262.33
4.3_positions.xlsx,Head x (mm),-1.14,0.97,2966.98,2034.69
4.3_positions.xlsx,Head y (mm),-0.62,0.68,2900.21,2199.06
4.3_positions.xlsx,Head z (mm),-0.24,0.19,1734.2,2871.95
4.3_positions.xlsx,ShoulderLeft x (mm),-1.08,1.07,3228.95,2032.13
4.3_positions.xlsx,ShoulderLeft y (mm),-0.89,1.02,2972.12,2163.11
4.3_positions.xlsx,ShoulderLeft z (mm),-0.27,0.42,1734.2,3234.08
4.3_positions.xlsx,ElbowLeft x (mm),-1.01,1.03,3203.26,2001.31
4.3_positions.xlsx,ElbowLeft y (mm),-1.62,1.26,2918.18,2201.63
4.3_positions.xlsx,ElbowLeft z (mm),-0.34,0.38,3002.94,2070.65
4.3_positions.xlsx,WristLeft x (mm),-2.0,2.61,2936.16,2502.12
4.3_positions.xlsx,WristLeft y (mm),-1.81,2.5,2889.93,2301.79
4.3_positions.xlsx,WristLeft z (mm),-1.34,1.11,1397.76,1438.85
4.3_positions.xlsx,HandLeft x (mm),-1.75,1.45,2936.16,2502.12
4.3_positions.xlsx,HandLeft y (mm),-1.47,2.0,2897.64,2304.36
4.3_positions.xlsx,HandLeft z (mm),-0.52,0.91,2979.82,2502.12
4.3_positions.xlsx,ShoulderRight x (mm),-1.36,1.07,3164.74,1798.41
4.3_positions.xlsx,ShoulderRight y (mm),-0.67,0.85,1870.32,3321.4
4.3_positions.xlsx,ShoulderRight z (mm),-0.39,0.49,1852.35,3331.68
4.3_positions.xlsx,ElbowRight x (mm),-0.97,1.03,3097.96,1867.75
4.3_positions.xlsx,ElbowRight y (mm),-0.94,1.2,4638.93,3198.13
4.3_positions.xlsx,ElbowRight z (mm),-0.4,0.38,1867.75,3390.75
4.3_positions.xlsx,WristRight x (mm),-1.81,1.57,3606.48,4569.59
4.3_positions.xlsx,WristRight y (mm),-1.65,2.45,4733.96,3231.51
4.3_positions.xlsx,WristRight z (mm),-0.52,1.03,1739.34,3231.51
4.3_positions.xlsx,HandRight x (mm),-4.62,5.18,2296.66,2201.63
4.3_positions.xlsx,HandRight y (mm),-2.56,2.11,2337.75,3403.59
4.3_positions.xlsx,HandRight z (mm),-2.16,2.3,2199.06,2139.99
4.3_positions.xlsx,HipLeft x (mm),-0.8,0.81,3097.96,1896.01
4.3_positions.xlsx,HipLeft y (mm),-0.71,0.66,2974.69,2150.27
4.3_positions.xlsx,HipLeft z (mm),-0.85,1.38,2404.53,3100.53
4.3_positions.xlsx,KneeLeft x (mm),-1.06,1.41,3133.92,2435.35
4.3_positions.xlsx,KneeLeft y (mm),-2.56,1.6,2435.35,3133.92
4.3_positions.xlsx,KneeLeft z (mm),-0.63,1.51,1934.53,3532.0
4.3_positions.xlsx,AnkleLeft x (mm),-0.72,0.77,1934.53,3532.0
4.3_positions.xlsx,AnkleLeft y (mm),-2.0,0.97,2435.35,3133.92
4.3_positions.xlsx,AnkleLeft z (mm),-0.56,1.24,1934.53,3532.0
4.3_positions.xlsx,FootLeft x (mm),-1.16,1.15,59.68,4703.14
4.3_positions.xlsx,FootLeft y (mm),-1.94,1.85,2435.35,1603.22
4.3_positions.xlsx,FootLeft z (mm),-1.71,1.72,57.11,830.17
4.3_positions.xlsx,HipRight x (mm),-0.61,0.92,3087.69,1898.57
4.3_positions.xlsx,HipRight y (mm),-0.62,0.62,2900.21,3326.54
4.3_positions.xlsx,HipRight z (mm),-0.91,0.87,2401.96,3100.53
4.3_positions.xlsx,KneeRight x (mm),-1.0,1.22,4672.32,1934.53
4.3_positions.xlsx,KneeRight y (mm),-1.94,1.77,3532.0,1469.67
4.3_positions.xlsx,KneeRight z (mm),-0.98,1.29,735.14,1200.0
4.3_positions.xlsx,AnkleRight x (mm),-1.54,1.64,4636.37,1035.63
4.3_positions.xlsx,AnkleRight y (mm),-1.35,1.31,3532.0,1469.67
4.3_positions.xlsx,AnkleRight z (mm),-1.15,1.2,568.2,1192.3
4.3_positions.xlsx,FootRight x (mm),-2.74,1.77,4685.16,904.65
4.3_positions.xlsx,FootRight y (mm),-2.0,1.7,863.56,904.65
4.3_positions.xlsx,FootRight z (mm),-2.41,1.91,200.94,4631.23
4.3_positions.xlsx,SpineShoulder x (mm),-0.96,0.84,3062.01,1931.96
4.3_positions.xlsx,SpineShoulder y (mm),-0.62,0.63,2897.64,3267.47
4.3_positions.xlsx,SpineShoulder z (mm),-0.16,0.18,1798.41,3257.2
4.3_positions.xlsx,HandTipLeft x (mm),-1.43,1.75,2802.61,2502.12
4.3_positions.xlsx,HandTipLeft y (mm),-1.64,1.98,2887.36,2373.71
4.3_positions.xlsx,HandTipLeft z (mm),-0.8,1.21,5083.25,2304.36
4.3_positions.xlsx,ThumbLeft x (mm),-1.94,2.47,1438.85,4831.55
4.3_positions.xlsx,ThumbLeft y (mm),-2.22,2.68,398.7,2502.12
4.3_positions.xlsx,ThumbLeft z (mm),-1.0,2.14,1271.91,2502.12
4.3_positions.xlsx,HandTipRight x (mm),-4.35,5.2,2139.99,2201.63
4.3_positions.xlsx,HandTipRight y (mm),-2.77,3.79,4772.48,3403.59
4.3_positions.xlsx,HandTipRight z (mm),-2.16,2.3,2201.63,2139.99
4.3_positions.xlsx,ThumbRight x (mm),-5.6,5.17,2299.23,2201.63
4.3_positions.xlsx,ThumbRight y (mm),-2.82,3.67,2340.32,3303.43
4.3_positions.xlsx,ThumbRight z (mm),-2.13,2.63,2201.63,2139.99
4.4_positions.xlsx,SpineBase x (mm),-0.29,0.22,1483.78,2326.13
4.4_positions.xlsx,SpineBase y (mm),-1.18,1.12,4001.58,2980.27
4.4_positions.xlsx,SpineBase z (mm),-1.06,1.06,4717.43,4017.01
4.4_positions.xlsx,SpineMid x (mm),-0.15,0.24,746.33,2279.85
4.4_positions.xlsx,SpineMid y (mm),-1.04,1.15,3955.3,2980.27
4.4_positions.xlsx,SpineMid z (mm),-0.3,0.37,3202.42,4017.01
4.4_positions.xlsx,Neck x (mm),-0.18,0.3,2579.15,2279.85
4.4_positions.xlsx,Neck y (mm),-1.06,1.12,3949.13,2980.27
4.4_positions.xlsx,Neck z (mm),-0.25,0.31,3946.04,4347.16
4.4_positions.xlsx,Head x (mm),-0.18,0.19,2579.15,1949.69
4.4_positions.xlsx,Head y (mm),-1.25,1.34,4050.95,3045.06
4.4_positions.xlsx,Head z (mm),-0.27,0.28,3983.07,4408.87
4.4_positions.xlsx,ShoulderLeft x (mm),-0.24,0.23,2980.27,2245.91
4.4_positions.xlsx,ShoulderLeft y (mm),-1.35,1.43,3952.21,2980.27
4.4_positions.xlsx,ShoulderLeft z (mm),-0.41,0.25,3949.13,4411.96
4.4_positions.xlsx,ElbowLeft x (mm),-0.53,0.78,5414.76,2252.08
4.4_positions.xlsx,ElbowLeft y (mm),-1.29,0.99,4020.09,3094.43
4.4_positions.xlsx,ElbowLeft z (mm),-0.33,0.26,2582.23,4393.44
4.4_positions.xlsx,WristLeft x (mm),-0.86,0.75,4017.01,2252.08
4.4_positions.xlsx,WristLeft y (mm),-1.33,1.24,4013.92,3032.72
4.4_positions.xlsx,WristLeft z (mm),-1.32,0.49,2613.09,2650.11
4.4_positions.xlsx,HandLeft x (mm),-0.62,0.59,2415.61,2245.91
4.4_positions.xlsx,HandLeft y (mm),-0.86,1.09,3958.38,3069.75
4.4_positions.xlsx,HandLeft z (mm),-0.84,0.56,2415.61,3075.92
4.4_positions.xlsx,ShoulderRight x (mm),-0.3,0.21,2582.23,2279.85
4.4_positions.xlsx,ShoulderRight y (mm),-1.62,1.18,3986.15,3038.89
4.4_positions.xlsx,ShoulderRight z (mm),-0.42,0.28,3983.07,4590.92
4.4_positions.xlsx,ElbowRight x (mm),-0.44,0.73,2751.94,1082.66
4.4_positions.xlsx,ElbowRight y (mm),-1.21,1.12,4081.8,2998.78
4.4_positions.xlsx,ElbowRight z (mm),-0.39,0.3,1082.66,3020.38
4.4_positions.xlsx,WristRight x (mm),-0.95,0.51,2514.35,2449.55
4.4_positions.xlsx,WristRight y (mm),-1.15,1.54,3986.15,3048.15
4.4_positions.xlsx,WristRight z (mm),-0.44,0.5,2455.72,2514.35
4.4_positions.xlsx,HandRight x (mm),-0.29,0.24,351.38,1755.31
4.4_positions.xlsx,HandRight y (mm),-0.91,1.13,3961.47,3045.06
